x,y,u,v,omega
0.87142857,0.68095238,-0.13947585,-0.44336179,0.00429125
0.87142857,0.69047619,-0.13873547,-0.45210883,-0.20358743
0.87142857,0.70000000,-0.13741407,-0.46003810,-0.42717180
0.87142857,0.70952381,-0.13546626,-0.46705413,-0.66629446
0.87142857,0.71904762,-0.13284424,-0.47305843,-0.92065924
0.87142857,0.72857143,-0.12949716,-0.47794995,-1.18983448
0.87142857,0.73809524,-0.12537044,-0.48162508,-1.47324610
0.87142857,0.74761905,-0.12040496,-0.48397818,-1.77017140
0.87142857,0.75714286,-0.11453586,-0.48490188,-2.07973337
0.87142857,0.76666667,-0.10769135,-0.48428744,-2.40089488
0.87142857,0.77619048,-0.09979105,-0.48202562,-2.73245525
0.87142857,0.78571429,-0.09074419,-0.47800744,-3.07304668
0.87142857,0.79523810,-0.08044741,-0.47212535,-3.42113590
0.87142857,0.80476190,-0.06878220,-0.46427491,-3.77502680
0.87142857,0.81428571,-0.05561204,-0.45435697,-4.13287306
0.87142857,0.82380952,-0.04077906,-0.44228050,-4.49269915
0.87142857,0.83333333,-0.02410038,-0.42796665,-4.85243988
0.87142857,0.84285714,-0.00536413,-0.41135371,-5.20999813
0.87142857,0.85238095,0.01567476,-0.39240363,-5.56333923
0.87142857,0.86190476,0.03929897,-0.37111023,-5.91063023
0.87142857,0.87142857,0.06583290,-0.34750918,-6.25043917
0.87142857,0.88095238,0.09564659,-0.32169014,-6.58202171
0.87142857,0.89047619,0.12915885,-0.29381046,-6.90571404
0.87142857,0.90000000,0.16683953,-0.26411042,-7.22347069
0.87142857,0.90952381,0.20921096,-0.23292904,-7.53957939
0.87142857,0.91904762,0.25684917,-0.20071881,-7.86160374
0.87142857,0.92857143,0.31038639,-0.16805795,-8.20160866
0.87142857,0.93809524,0.37051859,-0.13565750,-8.57775116
0.87142857,0.94761905,0.43802384,-0.10436197,-9.01637745
0.87142857,0.95714286,0.51380163,-0.07514273,-9.55486012
0.87142857,0.96666667,0.59894782,-0.04908684,-10.24563217
0.87142857,0.97619048,0.69488615,-0.02738860,-11.16222382
0.87142857,0.98571429,0.80358505,-0.01135747,-12.40875816
0.87142857,0.99523810,0.92789984,-0.00246510,-13.09142780
0.88095238,0.00476190,0.00008112,-0.00001775,0.00388330
0.88095238,0.01428571,0.00004902,-0.00009140,0.01424172
0.88095238,0.02380952,-0.00014422,-0.00024395,0.03320765
0.88095238,0.03333333,-0.00047044,-0.00048033,0.05085105
0.88095238,0.04285714,-0.00090595,-0.00080514,0.06742298
0.88095238,0.05238095,-0.00143091,-0.00122258,0.08315422
0.88095238,0.06190476,-0.00202884,-0.00173654,0.09825729
0.88095238,0.07142857,-0.00268620,-0.00235058,0.11292826
0.88095238,0.08095238,-0.00339199,-0.00306805,0.12734827
0.88095238,0.09047619,-0.00413747,-0.00389211,0.14168487
0.88095238,0.10000000,-0.00491585,-0.00482582,0.15609309
0.88095238,0.10952381,-0.00572203,-0.00587215,0.17071627
0.88095238,0.11904762,-0.00655242,-0.00703410,0.18568698
0.88095238,0.12857143,-0.00740469,-0.00831473,0.20112760
0.88095238,0.13809524,-0.00827768,-0.00971717,0.21715103
0.88095238,0.14761905,-0.00917113,-0.01124473,0.23386128
0.88095238,0.15714286,-0.01008566,-0.01290091,0.25135395
0.88095238,0.16666667,-0.01102258,-0.01468947,0.26971674
0.88095238,0.17619048,-0.01198380,-0.01661440,0.28902993
0.88095238,0.18571429,-0.01297173,-0.01868004,0.30936664
0.88095238,0.19523810,-0.01398922,-0.02089106,0.33079320
0.88095238,0.20476190,-0.01503946,-0.02325247,0.35336941
0.88095238,0.21428571,-0.01612592,-0.02576968,0.37714860
0.88095238,0.22380952,-0.01725231,-0.02844848,0.40217775
0.88095238,0.23333333,-0.01842248,-0.03129507,0.42849737
0.88095238,0.24285714,-0.01964042,-0.03431604,0.45614159
0.88095238,0.25238095,-0.02091021,-0.03751840,0.48513767
0.88095238,0.26190476,-0.02223594,-0.04090951,0.51550585
0.88095238,0.27142857,-0.02362171,-0.04449716,0.54725885
0.88095238,0.28095238,-0.02507157,-0.04828944,0.58040130
0.88095238,0.29047619,-0.02658950,-0.05229480,0.61492920
0.88095238,0.30000000,-0.02817935,-0.05652199,0.65082896
0.88095238,0.30952381,-0.02984483,-0.06097997,0.68807662
0.88095238,0.31904762,-0.03158944,-0.06567795,0.72663689
0.88095238,0.32857143,-0.03341648,-0.07062526,0.76646185
0.88095238,0.33809524,-0.03532895,-0.07583134,0.80748975
0.88095238,0.34761905,-0.03732956,-0.08130561,0.84964377
0.88095238,0.35714286,-0.03942065,-0.08705746,0.89283037
0.88095238,0.36666667,-0.04160417,-0.09309608,0.93693769
0.88095238,0.37619048,-0.04388160,-0.09943045,0.98183405
0.88095238,0.38571429,-0.04625393,-0.10606916,1.02736604
0.88095238,0.39523810,-0.04872157,-0.11302032,1.07335675
0.88095238,0.40476190,-0.05128434,-0.12029142,1.11960387
0.88095238,0.41428571,-0.05394137,-0.12788922,1.16587794
0.88095238,0.42380952,-0.05669102,-0.13581955,1.21192026
0.88095238,0.43333333,-0.05953088,-0.14408721,1.25744152
0.88095238,0.44285714,-0.06245764,-0.15269576,1.30211961
0.88095238,0.45238095,-0.06546707,-0.16164733,1.34559882
0.88095238,0.46190476,-0.06855391,-0.17094249,1.38748741
0.88095238,0.47142857,-0.07171182,-0.18057996,1.42735767
0.88095238,0.48095238,-0.07493331,-0.19055653,1.46474433
0.88095238,0.49047619,-0.07820972,-0.20086673,1.49914455
0.88095238,0.50000000,-0.08153108,-0.21150273,1.53001761
0.88095238,0.50952381,-0.08488612,-0.22245404,1.55678582
0.88095238,0.51904762,-0.08826220,-0.23370734,1.57883525
0.88095238,0.52857143,-0.09164526,-0.24524623,1.59551728
0.88095238,0.53809524,-0.09501983,-0.25705111,1.60615075
0.88095238,0.54761905,-0.09836895,-0.26909885,1.61002505
0.88095238,0.55714286,-0.10167421,-0.28136277,1.60640383
0.88095238,0.56666667,-0.10491571,-0.29381230,1.59452844
0.88095238,0.57619048,-0.10807209,-0.30641294,1.57362342
0.88095238,0.58571429,-0.11112056,-0.31912598,1.54290211
0.88095238,0.59523810,-0.11403690,-0.33190852,1.50157249
0.88095238,0.60476190,-0.11679550,-0.34471333,1.44884360
0.88095238,0.61428571,-0.11936940,-0.35748866,1.38393378
0.88095238,0.62380952,-0.12173036,-0.37017825,1.30607724
0.88095238,0.63333333,-0.12384883,-0.38272130,1.21453273
0.88095238,0.64285714,-0.12569402,-0.39505243,1.10859156
0.88095238,0.65238095,-0.12723391,-0.40710160,0.98758608
0.88095238,0.66190476,-0.12843515,-0.41879416,0.85089844
0.88095238,0.67142857,-0.12926313,-0.43005088,0.69796896
0.88095238,0.68095238,-0.12968181,-0.44078794,0.52830487
0.88095238,0.69047619,-0.12965354,-0.45091686,0.34148893
0.88095238,0.70000000,-0.12913887,-0.46034470,0.13718787
0.88095238,0.70952381,-0.12809624,-0.46897390,-0.08483876
0.88095238,0.71904762,-0.12648149,-0.47670233,-0.32472986
0.88095238,0.72857143,-0.12424735,-0.48342338,-0.58251381
0.88095238,0.73809524,-0.12134267,-0.48902580,-0.85809869
0.88095238,0.74761905,-0.11771154,-0.49339387,-1.15126216
0.88095238,0.75714286,-0.11329210,-0.49640739,-1.46164036
0.88095238,0.76666667,-0.10801514,-0.49794179,-1.78871560
0.88095238,0.77619048,-0.10180241,-0.49786845,-2.13180280
0.88095238,0.78571429,-0.09456442,-0.49605504,-2.49003506
0.88095238,0.79523810,-0.08619800,-0.49236628,-2.86234808
0.88095238,0.80476190,-0.07658320,-0.48666513,-3.24746537
0.88095238,0.81428571,-0.06557976,-0.47881439,-3.64388394
0.88095238,0.82380952,-0.05302291,-0.46867928,-4.04986668
0.88095238,0.83333333,-0.03871854,-0.45613113,-4.46344233
0.88095238,0.84285714,-0.02243775,-0.44105229,-4.88242197
0.88095238,0.85238095,-0.00391076,-0.42334321,-5.30444527
0.88095238,0.86190476,0.01717957,-0.40293169,-5.72706890
0.88095238,0.87142857,0.04120446,-0.37978491,-6.14791775
0.88095238,0.88095238,0.06859574,-0.35392466,-6.56493807
0.88095238,0.89047619,0.09985153,-0.32544616,-6.97678137
0.88095238,0.90000000,0.13554069,-0.29454005,-7.38338327
0.88095238,0.90952381,0.17630512,-0.26151675,-7.78679180
0.88095238,0.91904762,0.22285995,-0.22683190,-8.19232655
0.88095238,0.92857143,0.27599239,-0.19110954,-8.61015987
0.88095238,0.93809524,0.33656219,-0.15515958,-9.05742168
0.88095238,0.94761905,0.40551016,-0.11998501,-9.56096554
0.88095238,0.95714286,0.48388696,-0.08677590,-10.16103458
0.88095238,0.96666667,0.57292080,-0.05689007,-10.91624451
0.88095238,0.97619048,0.67415339,-0.03182852,-11.91078377
0.88095238,0.98571429,0.78968185,-0.01322371,-13.26554966
0.88095238,0.99523810,0.92256081,-0.00287390,-14.00155735
0.89047619,0.00476190,0.00011174,-0.00001287,-0.00326333
0.89047619,0.01428571,0.00014766,-0.00006847,0.00674386
0.89047619,0.02380952,0.00002876,-0.00018754,0.02503195
0.89047619,0.03333333,-0.00021739,-0.00037719,0.04203333
0.89047619,0.04285714,-0.00056765,-0.00064375,0.05800222
0.89047619,0.05238095,-0.00100271,-0.00099281,0.07317098
0.89047619,0.06190476,-0.00150655,-0.00142935,0.08775281
0.89047619,0.07142857,-0.00206601,-0.00195778,0.10194396
0.89047619,0.08095238,-0.00267040,-0.00258209,0.11592557
0.89047619,0.09047619,-0.00331119,-0.00330590,0.12986507
0.89047619,0.10000000,-0.00398175,-0.00413258,0.14391737
0.89047619,0.10952381,-0.00467706,-0.00506532,0.15822573
0.89047619,0.11904762,-0.00539354,-0.00610722,0.17292269
0.89047619,0.12857143,-0.00612885,-0.00726132,0.18813072
0.89047619,0.13809524,-0.00688168,-0.00853072,0.20396301
0.89047619,0.14761905,-0.00765168,-0.00991860,0.22052406
0.89047619,0.15714286,-0.00843924,-0.01142829,0.23791036
0.89047619,0.16666667,-0.00924542,-0.01306332,0.25621092
0.89047619,0.17619048,-0.01007187,-0.01482748,0.27550787
0.89047619,0.18571429,-0.01092068,-0.01672482,0.29587680
0.89047619,0.19523810,-0.01179435,-0.01875974,0.31738737
0.89047619,0.20476190,-0.01269570,-0.02093697,0.34010339
0.89047619,0.21428571,-0.01362782,-0.02326163,0.36408332
0.89047619,0.22380952,-0.01459401,-0.02573924,0.38938019
0.89047619,0.23333333,-0.01559773,-0.02837569,0.41604185
0.89047619,0.24285714,-0.01664256,-0.03117733,0.44411087
0.89047619,0.25238095,-0.01773215,-0.03415090,0.47362441
0.89047619,0.26190476,-0.01887022,-0.03730355,0.50461406
0.89047619,0.27142857,-0.02006048,-0.04064285,0.53710532
0.89047619,0.28095238,-0.02130662,-0.04417676,0.57111734
0.89047619,0.29047619,-0.02261227,-0.04791358,0.60666239
0.89047619,0.30000000,-0.02398100,-0.05186199,0.64374501
0.89047619,0.30952381,-0.02541624,-0.05603094,0.68236125
0.89047619,0.31904762,-0.02692130,-0.06042968,0.72249776
0.89047619,0.32857143,-0.02849931,-0.06506768,0.76413095
0.89047619,0.33809524,-0.03015318,-0.06995455,0.80722547
0.89047619,0.34761905,-0.03188558,-0.07510003,0.85173309
0.89047619,0.35714286,-0.03369891,-0.08051392,0.89759141
0.89047619,0.36666667,-0.03559527,-0.08620594,0.94472212
0.89047619,0.37619048,-0.03757636,-0.09218571,0.99302930
0.89047619,0.38571429,-0.03964353,-0.09846263,1.04239798
0.89047619,0.39523810,-0.04179766,-0.10504578,1.09269202
0.89047619,0.40476190,-0.04403913,-0.11194381,1.14375234
0.89047619,0.41428571,-0.04636780,-0.11916479,1.19539487
0.89047619,0.42380952,-0.04878291,-0.12671612,1.24740851
0.89047619,0.43333333,-0.05128308,-0.13460435,1.29955328
0.89047619,0.44285714,-0.05386619,-0.14283507,1.35155845
0.89047619,0.45238095,-0.05652937,-0.15141265,1.40312004
0.89047619,0.46190476,-0.05926890,-0.16034022,1.45389998
0.89047619,0.47142857,-0.06208022,-0.16961935,1.50352347
0.89047619,0.48095238,-0.06495778,-0.17924993,1.55157828
0.89047619,0.49047619,-0.06789504,-0.18922994,1.59761322
0.89047619,0.50000000,-0.07088441,-0.19955528,1.64113748
0.89047619,0.50952381,-0.07391720,-0.21021955,1.68161964
0.89047619,0.51904762,-0.07698355,-0.22121383,1.71848834
0.89047619,0.52857143,-0.08007239,-0.23252647,1.75113177
0.89047619,0.53809524,-0.08317143,-0.24414288,1.77889884
0.89047619,0.54761905,-0.08626716,-0.25604531,1.80110073
0.89047619,0.55714286,-0.08934472,-0.26821268,1.81701267
0.89047619,0.56666667,-0.09238800,-0.28062034,1.82587600
0.89047619,0.57619048,-0.09537961,-0.29323992,1.82690203
0.89047619,0.58571429,-0.09830082,-0.30603912,1.81927478
0.89047619,0.59523810,-0.10113169,-0.31898150,1.80215597
0.89047619,0.60476190,-0.10385098,-0.33202642,1.77468920
0.89047619,0.61428571,-0.10643619,-0.34512883,1.73600554
0.89047619,0.62380952,-0.10886367,-0.35823911,1.68522871
0.89047619,0.63333333,-0.11110850,-0.37130308,1.62148154
0.89047619,0.64285714,-0.11314464,-0.38426167,1.54389179
0.89047619,0.65238095,-0.11494479,-0.39705101,1.45159924
0.89047619,0.66190476,-0.11648048,-0.40960222,1.34376168
0.89047619,0.67142857,-0.11772196,-0.42184135,1.21956229
0.89047619,0.68095238,-0.11863808,-0.43368924,1.07821584
0.89047619,0.69047619,-0.11919622,-0.44506133,0.91897607
0.89047619,0.70000000,-0.11936198,-0.45586771,0.74114263
0.89047619,0.70952381,-0.11909893,-0.46601272,0.54406780
0.89047619,0.71904762,-0.11836819,-0.47539487,0.32716438
0.89047619,0.72857143,-0.11712787,-0.48390663,0.08991341
0.89047619,0.73809524,-0.11533235,-0.49143401,-0.16812691
0.89047619,0.74761905,-0.11293138,-0.49785641,-0.44731122
0.89047619,0.75714286,-0.10986892,-0.50304621,-0.74789518
0.89047619,0.76666667,-0.10608164,-0.50686854,-1.07002151
0.89047619,0.77619048,-0.10149712,-0.50918067,-1.41370273
0.89047619,0.78571429,-0.09603153,-0.50983226,-1.77880061
0.89047619,0.79523810,-0.08958685,-0.50866503,-2.16500092
0.89047619,0.80476190,-0.08204737,-0.50551319,-2.57178378
0.89047619,0.81428571,-0.07327550,-0.50020397,-2.99838853
0.89047619,0.82380952,-0.06310665,-0.49255961,-3.44377589
0.89047619,0.83333333,-0.05134314,-0.48239943,-3.90658784
0.89047619,0.84285714,-0.03774700,-0.46954444,-4.38511133
0.89047619,0.85238095,-0.02203165,-0.45382336,-4.87725496
0.89047619,0.86190476,-0.00385240,-0.43508202,-5.38055277
0.89047619,0.87142857,0.01720384,-0.41319621,-5.89222145
0.89047619,0.88095238,0.04162942,-0.38808951,-6.40930319
0.89047619,0.89047619,0.07000642,-0.35975659,-6.92895651
0.89047619,0.90000000,0.10301580,-0.32829270,-7.44896317
0.89047619,0.90952381,0.14144361,-0.29392961,-7.96856499
0.89047619,0.91904762,0.18618284,-0.25707585,-8.48975945
0.89047619,0.92857143,0.23823005,-0.21835876,-9.01921558
0.89047619,0.93809524,0.29867783,-0.17866205,-9.57100868
0.89047619,0.94761905,0.36870876,-0.13915084,-10.17036533
0.89047619,0.95714286,0.44960397,-0.10127559,-10.85867786
0.89047619,0.96666667,0.54279125,-0.06674888,-11.70017815
0.89047619,0.97619048,0.64997214,-0.03749963,-12.79112911
0.89047619,0.98571429,0.77338576,-0.01562715,-14.27345657
0.89047619,0.99523810,0.91628343,-0.00340349,-15.06891537
0.90000000,0.00476190,0.00013267,-0.00000806,-0.00869194
0.90000000,0.01428571,0.00022018,-0.00004593,0.00080969
0.90000000,0.02380952,0.00016157,-0.00013219,0.01813980
0.90000000,0.03333333,-0.00001664,-0.00027610,0.03424414
0.90000000,0.04285714,-0.00029228,-0.00048566,0.04937720
0.90000000,0.05238095,-0.00064691,-0.00076776,0.06377016
0.90000000,0.06190476,-0.00106522,-0.00112836,0.07763448
0.90000000,0.07142857,-0.00153464,-0.00157264,0.09116454
0.90000000,0.08095238,-0.00204498,-0.00210513,0.10453973
0.90000000,0.09047619,-0.00258809,-0.00272984,0.11792585
0.90000000,0.10000000,-0.00315761,-0.00345039,0.13147628
0.90000000,0.10952381,-0.00374873,-0.00427012,0.14533287
0.90000000,0.11904762,-0.00435796,-0.00519213,0.15962681
0.90000000,0.12857143,-0.00498301,-0.00621943,0.17447938
0.90000000,0.13809524,-0.00562255,-0.00735499,0.19000272
0.90000000,0.14761905,-0.00627610,-0.00860182,0.20630060
0.90000000,0.15714286,-0.00694392,-0.00996303,0.22346902
0.90000000,0.16666667,-0.00762686,-0.01144189,0.24159706
0.90000000,0.17619048,-0.00832629,-0.01304188,0.26076740
0.90000000,0.18571429,-0.00904403,-0.01476677,0.28105688
0.90000000,0.19523810,-0.00978224,-0.01662060,0.30253717
0.90000000,0.20476190,-0.01054339,-0.01860778,0.32527497
0.90000000,0.21428571,-0.01133017,-0.02073307,0.34933254
0.90000000,0.22380952,-0.01214550,-0.02300162,0.37476790
0.90000000,0.23333333,-0.01299240,-0.02541901,0.40163493
0.90000000,0.24285714,-0.01387404,-0.02799121,0.42998359
0.90000000,0.25238095,-0.01479367,-0.03072465,0.45985967
0.90000000,0.26190476,-0.01575456,-0.03362614,0.49130493
0.90000000,0.27142857,-0.01676002,-0.03670297,0.52435660
0.90000000,0.28095238,-0.01781334,-0.03996280,0.55904722
0.90000000,0.29047619,-0.01891781,-0.04341371,0.59540403
0.90000000,0.30000000,-0.02007661,-0.04706415,0.63344848
0.90000000,0.30952381,-0.02129290,-0.05092292,0.67319566
0.90000000,0.31904762,-0.02256967,-0.05499915,0.71465319
0.90000000,0.32857143,-0.02390984,-0.05930226,0.75782049
0.90000000,0.33809524,-0.02531615,-0.06384188,0.80268764
0.90000000,0.34761905,-0.02679114,-0.06862786,0.84923434
0.90000000,0.35714286,-0.02833717,-0.07367016,0.89742827
0.90000000,0.36666667,-0.02995634,-0.07897882,0.94722402
0.90000000,0.37619048,-0.03165048,-0.08456387,0.99856114
0.90000000,0.38571429,-0.03342112,-0.09043525,1.05136287
0.90000000,0.39523810,-0.03526944,-0.09660273,1.10553408
0.90000000,0.40476190,-0.03719625,-0.10307580,1.16095912
0.90000000,0.41428571,-0.03920192,-0.10986357,1.21750057
0.90000000,0.42380952,-0.04128636,-0.11697467,1.27499628
0.90000000,0.43333333,-0.04344898,-0.12441710,1.33325815
0.90000000,0.44285714,-0.04568861,-0.13219808,1.39206922
0.90000000,0.45238095,-0.04800348,-0.14032395,1.45118213
0.90000000,0.46190476,-0.05039117,-0.14880000,1.51031637
0.90000000,0.47142857,-0.05284854,-0.15763028,1.56915712
0.90000000,0.48095238,-0.05537169,-0.16681747,1.62735271
0.90000000,0.49047619,-0.05795593,-0.17636265,1.68451262
0.90000000,0.50000000,-0.06059568,-0.18626514,1.74020696
0.90000000,0.50952381,-0.06328448,-0.19652233,1.79396379
0.90000000,0.51904762,-0.06601491,-0.20712940,1.84526896
0.90000000,0.52857143,-0.06877856,-0.21807922,1.89356530
0.90000000,0.53809524,-0.07156601,-0.22936209,1.93825185
0.90000000,0.54761905,-0.07436678,-0.24096546,1.97868407
0.90000000,0.55714286,-0.07716931,-0.25287387,2.01417422
0.90000000,0.56666667,-0.07996098,-0.26506859,2.04399252
0.90000000,0.57619048,-0.08272803,-0.27752760,2.06736803
0.90000000,0.58571429,-0.08545563,-0.29022521,2.08349085
0.90000000,0.59523810,-0.08812782,-0.30313188,2.09151435
0.90000000,0.60476190,-0.09072759,-0.31621423,2.09055734
0.90000000,0.61428571,-0.09323683,-0.32943457,2.07970738
0.90000000,0.62380952,-0.09563634,-0.34275097,2.05802488
0.90000000,0.63333333,-0.09790592,-0.35611692,2.02454543
0.90000000,0.64285714,-0.10002428,-0.36948127,1.97828460
0.90000000,0.65238095,-0.10196912,-0.38278794,1.91824150
0.90000000,0.66190476,-0.10371701,-0.39597589,1.84340334
0.90000000,0.67142857,-0.10524344,-0.40897873,1.75274849
0.90000000,0.68095238,-0.10652272,-0.42172477,1.64525139
0.90000000,0.69047619,-0.10752779,-0.43413645,1.51988542
0.90000000,0.70000000,-0.10823009,-0.44613042,1.37562728
0.90000000,0.70952381,-0.10859932,-0.45761693,1.21146011
0.90000000,0.71904762,-0.10860299,-0.46849957,1.02637708
0.90000000,0.72857143,-0.10820601,-0.47867489,0.81938523
0.90000000,0.73809524,-0.10736999,-0.48803172,0.58950955
0.90000000,0.74761905,-0.10605240,-0.49645066,0.33579832
0.90000000,0.75714286,-0.10420547,-0.50380325,0.05732957
0.90000000,0.76666667,-0.10177473,-0.50995135,-0.24677968
0.90000000,0.77619048,-0.09869723,-0.51474601,-0.57736081
0.90000000,0.78571429,-0.09489915,-0.51802671,-0.93517649
0.90000000,0.79523810,-0.09029289,-0.51962024,-1.32089651
0.90000000,0.80476190,-0.08477332,-0.51934016,-1.73506618
0.90000000,0.81428571,-0.07821305,-0.51698583,-2.17806292
0.90000000,0.82380952,-0.07045665,-0.51234263,-2.65004253
0.90000000,0.83333333,-0.06131328,-0.50518268,-3.15086865
0.90000000,0.84285714,-0.05054781,-0.49526671,-3.68003178
0.90000000,0.85238095,-0.03786993,-0.48234871,-4.23655462
0.90000000,0.86190476,-0.02292124,-0.46618292,-4.81889868
0.90000000,0.87142857,-0.00526018,-0.44653589,-5.42488098
0.90000000,0.88095238,0.01565491,-0.42320403,-6.05164957
0.90000000,0.89047619,0.04048384,-0.39603990,-6.69575882
0.90000000,0.90000000,0.07002246,-0.36498785,-7.35345316
0.90000000,0.90952381,0.10521788,-0.33013189,-8.02129745
0.90000000,0.91904762,0.14717805,-0.29175514,-8.69737530
0.90000000,0.92857143,0.19717173,-0.25040913,-9.38333416
0.90000000,0.93809524,0.25661609,-0.20698579,-10.08766460
0.90000000,0.94761905,0.32705364,-0.16278011,-10.83061504
0.90000000,0.95714286,0.41012916,-0.11952539,-11.65119839
0.90000000,0.96666667,0.50759643,-0.07938245,-12.61674690
0.90000000,0.97619048,0.62140983,-0.04487453,-13.83575249
0.90000000,0.98571429,0.75398886,-0.01878778,-15.47585964
0.90000000,0.99523810,0.90877444,-0.00410553,-16.33949280
0.90952381,0.00476190,0.00014414,-0.00000341,-0.01245645
0.90952381,0.01428571,0.00026731,-0.00002415,-0.00361855
0.90952381,0.02380952,0.00025540,-0.00007884,0.01247048
0.90952381,0.03333333,0.00013337,-0.00017878,0.02742245
